rerid,speaker,intent,text
2,Teacher,400,"Well, I'm glad you know all about space, but we're looking for specific information from the text that we have."
2,Teacher,400,"All right, well then, if you think you're good let's look at your response. First, let's see, our water can be split into two parts hydrogen and oxygen. That is very true, but I'm concerned that you're not giving me a reason to as why it could be valuable on the moon."
2,Teacher,400,They did send a small machine to discover water on the moon. But what was the name? We're looking for more detail. What was the name of the small machine?
2,Teacher,400,"Right. NASA sent a small machine, but you need more detail. Yes, they did send a small machine. But what was the name of this small machine?"
2,Teacher,400,"The thing that troubles me with your answer is that you said the same as Farrah, which shows me that you're either looking at Farrah's paper or you didn't have your own idea. "
2,Teacher,400,"Wow, that's very possible and Chris, you did find some good information because water can be very heavy. That is true. But we're looking for convincing evidence that it could be valuable."
2,Teacher,400,"So they do use a lot of things, but you didn't look for the specific equipment that the scientists used to discover the water. "
2,Teacher,400,"Yeah, so I mean you do have a point there that they used other things too. But I was just looking for a piece of equipment that they use to discover water on the moon."
2,Teacher,400,"But I'm a little confused on how the oxygen tank helped them discover the water on the moon. Because to me, they needed the oxygen tanks to get to space and to be able to survive in space. I don't see how oxygen tanks discovered the water."
2,Teacher,400,The point of the oxygen tank is to supply oxygen to the astronauts. I don't think the intention is for it to discover water.
2,Teacher,400,So I would say that your answer was just a little bit incomplete. It was lacking just a small detail on what specific machine they sent.
2,Teacher,400,"Luis over there said oxygen tanks. Now that is equipment and it did help them, you know, get to the moon to discover the water, but he needed to be a little bit more specific on the actual equipment that discovered the water."
2,Teacher,400,And your answer said they sent a small machine which is true. It's a little bit more detailed than Luis's. We just need that extra bit of I guess what specific machine.
