intent,actor,turn,text
110.2,Farrah,,"Yeah, absolutely"
110.2,Farrah,," Um, okay"
110.2,Farrah,, I need them
110.2,Farrah,,"I think so, like, do I need to"
110.2,Farrah,, They need the microscope to see the water or can they see it in another way
110.2,Farrah,, It's just that some answers are
110.2,Farrah,,So no one's answer is wrong
110.2,Farrah,,"I'm wondering, though, because we had to work on it together, is my answer is my answer wrong?"
110.2,Farrah,,"Oh, okay, great"
110.2,Farrah,,But I know that we're here in the group to sort of help with our answers
110.2,Farrah,, But I am not really sure why my answer is wrong
110.2,Farrah,, It seems it is the microscope
110.2,Farrah,,You yeah to look at really small thing
110.2,Farrah,,"Okay, well, I added like a longer answer than Jazmin's one and I, and I said, the name of the equipment in mind so So why is mine wrong"
110.2,Farrah,,Sounds good
110.2,Farrah,,Yeah
110.2,Farrah,,"Okay, I'll work on that"
110.2,Farrah,,Okay
110.2,Farrah,,"Well, I don't know because I thought it was the microscope, because how can you find something if it's too small to see"
110.2,Farrah,,"Oh well, I mean, I guess, I thought they did on"
110.1,Farrah,,"As well Okay, you said, what do they use before the microscope and I guess, I guess, I don't really know I don't understand why my answer is wrong."
110.1,Farrah,,"It would be, you know, like it would take a long time"
110.1,Farrah,," Like, I don't get why is that a wrong answer"
110.1,Farrah,," Let me see, what did I circle okay I circled you need a scientific tool called a microscope to look really closely"
110.1,Farrah,,"But, but I actually, I was talking about, like, my answer to the question because cuz I I wrote that"
110.1,Farrah,,"Like, not a lot of it, maybe"
110.1,Farrah,,"Yeah, I think microscope as well"
110.1,Farrah,, And it sounds like yeah i think i and i can prove it from the reading
110.1,Farrah,,"Yeah, because you need it"
110.1,Farrah,, Look really closely
110.1,Farrah,,Yeah
110.1,Farrah,," Well, so I'm still kind of"
110.1,Farrah,,"Um, I actually, I was thinking, based on what you said, I was thinking maybe it was discovered"
110.1,Farrah,,"Okay, gotcha"
110.1,Farrah,," Okay, that makes sense"
110.1,Farrah,," So I guess like I think that Jazmin and I are, so are both of our interest correct or is one of us were correct"
110.1,Farrah,,The microscope
110.1,Farrah,,"Well, I had said-- I answered no"
110.1,Farrah,,I have a question
110.1,Farrah,,"Okay, so, um, I circled the part where it says you need a scientific tool called a microscope to look really closely"
110.1,Farrah,,Oh yeah I had the same answer as Oliver
110.1,Farrah,,"Okay, so I thought that it's the microscope that discovered the water but um I I don't understand why my answer is wrong because I thought the microscope discovered it, and also the yeah I thought the microscope discovered the water"
110.1,Farrah,," Unfortunately, we have to go to our next class"
110.1,Farrah,, But we wanted to thank you so much for working with us
110.1,Farrah,,And I'm so sorry
110.1,Farrah,, Thank you
110.1,Farrah,, It was really fun to work with
110.1,Farrah,, No
110.1,Farrah,,No
110.1,Farrah,, It was in paragraph 3
110.1,Farrah,, Paragraph 3
110.1,Farrah,,"Okay, the question was, is there convincing evidence that water on the moon could be valuable"
110.1,Farrah,," So I know that you have to use them, and it says microscopic in the reading, it says that things are really small, so you'd have to use a microscope"
110.1,Farrah,,Yeah
110.1,Farrah,," Um, so when I was looking at, like, when I was looking at the beginning I was thinking like what equipment, the scientists use right and microscope jumped out as, like, I know what I use microscopes in class"
110.1,Farrah,,"Well, that was, I'm sorry"
110.1,Farrah,, This was Farrah
110.1,Farrah,, That was my answer from the beginning
110.1,Farrah,,rocket fuel
110.1,Farrah,,"Oh,"
110.1,Farrah,,Yeah
110.1,Farrah,,I said the same thing like small machine and lunar orbit just in paragraph two
110.1,Farrah,,It was the only equipment in paragraph two
110.1,Farrah,,"Um, yeah, I guess I'm still wondering like, cuz you know we're in the small group to try to help our answers like I guess I'm wondering like why my answer's wrong"
110.1,Farrah,,Go ahead
110.1,Farrah,, I was just gonna Oliver and I have the same answer
110.1,Farrah,, I think that we were still little bit about why he was wrong
110.1,Farrah,,"So I was I'm still I'm still a little confused about why my answer is wrong, but I can't tell you what I was thinking"
110.1,Farrah,," So basically, when I looked at the text like I saw"
110.1,Farrah,,I have a quick question
110.1,Farrah,,"Oh, I don't know"
110.1,Farrah,,"Okay, so it said i'm in the third paragraph the water they found is microscopic you need a scientific tool called a microscope to look really closely"
110.1,Farrah,,"I circle microscope too, so I don't understand why my answer's wrong"
110.1,Farrah,,harvard
110.1,Farrah,,edu: I don't understand why my answers wrong
110.1,Farrah,,teachtoreacheveryreader@gse
110.1,Farrah,,Basically I had to think
110.1,Farrah,, The story said it's so small you can't see it
110.1,Farrah,,"Well, the water on the moon"
110.1,Farrah,," Oh, I remember one thing I remember"
110.1,Farrah,, Because in the text
110.1,Farrah,,And so that's why I thought it was the answer
110.1,Farrah,,Okay
110.1,Farrah,,"Um, well, my, my full answer is you need a scientific tool called a microscope to look really closely and I I don't understand why my answer is wrong"
110.1,Farrah,,"Yeah, exactly"
110.1,Farrah,, So it says that making this plan will take a lot of time and money
110.1,Farrah,," And it's still from the text, there's still evidence"
110.1,Farrah,, So I was thinking something a little different
110.1,Farrah,,"Oh, okay"
110.1,Farrah,, So I think that
110.1,Farrah,,"um, well Okay, so it sounds like the Lunar orbiter can find really small things"
110.1,Farrah,,i'm still confused
110.1,Farrah,,"Oh, I said that you need well I kind of cuz I thought that maybe my answer itself was Okay, so I just scratched out the microscope and put in the Lunar orbiter you need a scientific tool, called the Lunar orbiter to discover water on the moon"
110.1,Farrah,,um
110.1,Farrah,,I said discover
110.1,Farrah,,yeah actually I circled of equipment
110.1,Farrah,,"Oh Oh, I thought you could only have one answer"
110.1,Farrah,,i'm like something something you use to do something
110.1,Farrah,,yeah yeah that's what I said
110.1,Farrah,,"um I don't understand why our answer is wrong, why is microscope wrong"
110.1,Farrah,,"yeah Thank you so, unfortunately, we have to go to lunch, but before we go to lunch I just want to say that I know that our time was really short"
150.1,h,, Right
150.1,h,,"Um, yeah, you said that I was right on when I was talking about the water, but I didn't talk about the equipment"
150.1,Jazmin,,um yeah but I did that
150.1,Jazmin,," Um the first part, the first sentence in paragraph two, NASA sent a small machine"
150.1,Jazmin,,"Well, um, I"
150.1,Jazmin,, It's me Jazmin
150.1,Jazmin,, I said that they used a small machine that was my answer
150.1,Jazmin,,"Um, I mean, I guess so"
150.1,Jazmin,, I guess
150.1,Jazmin,, And I think that we just wanted to share
150.1,Jazmin,, But before we go to lunch
150.1,Jazmin,, So we have to go to lunch
150.1,Jazmin,,I know I think that we all understand
150.1,Jazmin,,"I watch sometimes umthis cartoon with a police dog, and he's always investigating crimes"
150.1,Jazmin,,Orbiter
150.1,Jazmin,,"Excuse me, but I still don't understand why my answer is wrong"
150.1,Jazmin,,"Yeah, so I just have to add the name of it"
150.1,Jazmin,, And then my answers fine?
150.1,Jazmin,,"Jazmin, do you know how scientists discovered water on the moon?"
150.1,Jazmin,, Ever since you were
150.1,Jazmin,," We were talking, I was just wonder, like, I guess"
150.1,Jazmin,,I guess
150.1,Jazmin,," Still not sure like my, my answer"
150.1,Jazmin,,Can you say it again
150.1,Jazmin,,And the Lunar Orbiter?
150.1,Jazmin,,I just have to add called lunar orbiter?
150.1,Jazmin,,"Well, I think it means something really small"
150.1,Jazmin,,I think so
150.1,Jazmin,,It says in the reading that you need NASA send a small machine called the Lunar Orbiter to investigate
150.1,Jazmin,, So the lunar orbiter must be this small machine
150.1,Jazmin,, So thank you so much for working with us
150.1,Jazmin,,It's time for the next group
150.1,Jazmin,,Okay
150.1,Jazmin,,"Yeah, yeah, I think I got it"
150.1,Jazmin,,"Well, I guess"
150.1,Jazmin,,"Well, I don't understand why my answers wrong, um, cuz I pull mine from the text to"
150.1,Jazmin,,Okay
150.1,Jazmin,,teachtoreacheveryreader@gse
150.1,Jazmin,,"edu: Oh, I thought we were here cuz our our answers weren't weren't right"
150.1,Jazmin,,harvard
150.1,Jazmin,,Okay
150.1,Jazmin,, I think
150.1,Jazmin,,I think so
150.1,Jazmin,,"I have to, I have to write more stuff in my answer"
150.1,Jazmin,,yeah it makes sense to use that I have to use it okay
150.1,Jazmin,,"Well Okay, I think I did what what Oliver and Farrah didn't do is I answered the question I said yes, and then I also did the thing, where I I I pulled the evidence from the text, so I guess I don't know why mine is wrong"
150.1,Jazmin,,"Um,"
150.1,Jazmin,,"No, that makes sense"
150.1,Jazmin,," So like I should just say like in detail, like what it was"
150.1,Jazmin,,harvard
150.1,Jazmin,,edu: So NASA to smell machine
150.1,Jazmin,,teachtoreacheveryreader@gse
150.1,Jazmin,,teachtoreacheveryreader@gse
150.1,Jazmin,,"edu: Well cuz, you said that So the answer was a good answer, but my answer was completely different and and no offense but she like only wrote a few words and I wrote like a lot of words, because you told us to expand our answers but they're different"
150.1,Jazmin,,harvard
150.1,Jazmin,, Thank you
150.1,Jazmin,,"Oh yeah, I think that makes a lot more sense"
150.1,Jazmin,,yeah
150.1,Jazmin,,"So after, I have to write more stuff"
150.1,Jazmin,,"I don't understand why my, my answers wrong"
150.1,Jazmin,,"Okay, let me look again so"
150.1,Jazmin,,yeah I think so
150.1,Jazmin,,"Yeah, I guess that's a few less words"
150.1,Jazmin,, Okay
150.1,Jazmin,, Because I added more words
150.1,Jazmin,,I'm good
150.1,Jazmin,," Yeah, the microscope"
150.1,Jazmin,,You need a - oh the miscroscope
150.1,Jazmin,,Still kind of confused
150.1,Jazmin,,"yeah yeah it does so, so, then I, my answer is right, I just"
150.1,Jazmin,," Wait actually what was wrong with my answer, because you, you said that I did good because I answered the question and I said yes"
150.1,Jazmin,,harvard
150.1,Jazmin,,teachtoreacheveryreader@gse
150.1,Jazmin,,edu: i'm still kind of confused
150.1,Jazmin,,"I got my part in paragraph two, I just didn't say the name of the machine, but I had it"
150.1,Jazmin,,"Oh no, not really"
150.1,Jazmin,, I just added more details
150.1,Jazmin,,"Chris Chris, and he said, scientists found craters full of water on the moon"
150.1,Jazmin,,Like in an English class
150.1,Jazmin,,"Yes, we do"
150.1,Jazmin,,yeah
150.1,Jazmin,,Great
150.1,Jazmin,,yeah yeah I think it makes my answer more complete yeah just like you said
150.1,Jazmin,,"um yeah so I picked I picked something different from Farrah so i'm wondering, because I said NASA send a small machine and I thought that the small machine seemed really important"
